Site_ID,YearMonth,Month,SPI_Status,CBI,Intercept,R2,p_slope,n_hours,Macro_SD,Macro_Range,Macro_Min,Macro_Max,Micro_Mean,Macro_Mean,Site_Has_Extreme_In_Year,Pass_Min_Hours,Pass_Macro_SD,Pass_CBI_Filter,CBI_flag
95332228,2025-08,8,Extreme,0.8215326484452593,4.113057946984512,0.7768139787954974,1.252735693739059e-71,216,3.730558839204107,14.096158981323239,20.02474403381348,34.12090301513672,25.79781539351852,26.39549077881707,True,True,True,True,ok
95332228,2025-08,8,Normal,0.7216042162649055,7.006811615157325,0.7107121616784169,1.5853098847342643e-72,264,2.9147470505943174,11.927061080932617,21.2480411529541,33.17510223388672,26.098780776515152,26.45767406983809,True,True,True,True,ok
95332228,2025-09,9,Extreme,0.8623524436916437,2.7367980235106444,0.8734819447941693,5.547651097045785e-44,96,3.3994095014940906,12.915678024291996,21.57843971252441,34.494117736816406,26.234049479166668,27.247851649920147,True,True,True,True,ok
95332228,2025-09,9,Normal,0.7737374589822099,5.513121141019166,0.8319272125425012,1.2783489361248659e-168,432,3.5154087739896056,14.315870285034187,20.435998916625977,34.75186920166016,25.58224826388889,25.937902953889633,True,True,True,True,ok
95332228,2025-10,10,Normal,0.8653563433763904,2.9782282311349704,0.9366009478598453,0.0,744,6.0519383859559355,23.796689987182617,11.302270889282228,35.098960876464844,22.18407678091398,22.194150070990286,True,True,True,True,ok
95332228,2025-11,11,Normal,0.9465422373769714,1.313455770455933,0.8889728486866636,6.997767783733283e-196,408,5.208747181022103,21.209198355674744,1.200250267982483,22.409448623657227,11.970281862745098,11.258690496285757,True,True,True,True,ok
95332228,2025-12,12,Normal,0.8507712761180941,2.9699159287828643,0.916641895151755,1.6579548609401613e-65,120,4.440626763298327,17.051743030548096,3.960763454437256,21.01250648498535,13.38359375,12.240279042720795,True,True,True,True,ok
95332229,2025-02,2,Normal,0.6320736681300896,2.5004958688827754,0.8249832319419048,3.3584194244300847e-28,72,2.325858366285683,10.480667471885681,-1.4966949224472046,8.983972549438477,4.503255208333333,3.168553667763869,True,True,True,True,ok
95332229,2025-03,3,Normal,0.736197614864947,2.623042630271682,0.9226244856046417,1.1321752637067783e-187,336,5.2818403379033025,22.110870748758316,0.2491088807582855,22.3599796295166,8.281156994047619,7.685591816015187,True,True,True,True,ok
95332229,2025-04,4,Normal,0.7563784782057679,3.626963379686673,0.9107580144888358,6.262774403306166e-190,360,4.320677695324848,21.003525257110592,4.300988674163818,25.30451393127441,15.805381944444445,16.100958601633707,True,True,True,True,ok
95332229,2025-05,5,Normal,0.6428390540873675,5.592442933050641,0.7844227185071038,3.047333196354889e-73,216,3.496705627071554,16.35980224609375,11.696100234985352,28.0559024810791,18.755931712962962,20.47711428889522,True,True,True,True,ok
95332229,2025-06,6,Normal,0.5799383182762671,8.400403232522242,0.6486151802612657,1.0513828291083856e-99,432,2.619127959037607,12.21282958984375,17.475671768188477,29.688501358032227,21.64742476851852,22.84212151280156,True,True,True,True,ok
95332229,2025-07,7,Normal,,,,,48,2.8488641169482682,9.239608764648438,19.94915199279785,29.18876075744629,23.669270833333332,24.54015350341797,True,False,True,False,insufficient_hours_lt_72
