Target_Class,Target_Class_CN,Site_Month,Site_ID,YearMonth,Month,n_all_valid_hours,Macro_Mean_SiteMonth_AllValid,Macro_SD_SiteMonth_AllValid,Target_n_hours,Normal_n_hours_for_pair,Target_Macro_SD,Normal_Macro_SD_for_pair,Pass_Hours,Pass_Target_Macro_SD,Pass_Normal_Macro_SD,Pass_Hours_Plus_Macro_SD
Severe,重度干旱,95332232_2025-06,95332232,2025-06,6,720,24.568744201130336,3.0681407857846232,96,360,3.619559135330984,2.9178025403193466,True,True,True,True
Severe,重度干旱,95332232_2025-07,95332232,2025-07,7,744,25.159876979807372,3.05386836770822,72,192,3.9909768697707477,2.4227783171505535,True,True,True,True
Severe,重度干旱,95332232_2025-08,95332232,2025-08,8,744,24.810754842655633,3.135690513664353,0,336,,3.2421336055457606,False,False,True,False
Severe,重度干旱,95332232_2025-09,95332232,2025-09,9,720,24.49306360880534,2.8525640218298522,0,264,,2.5986745547490577,False,False,True,False
Severe,重度干旱,95332232_2025-10,95332232,2025-10,10,744,21.681483768647716,5.116756031253815,0,48,,2.4136868275465,False,False,True,False
Severe,重度干旱,95332232_2025-11,95332232,2025-11,11,720,14.402828432454003,4.847654344224488,0,432,,5.088052544197064,False,False,True,False
Severe,重度干旱,95332232_2025-12,95332232,2025-12,12,736,12.703215689762779,4.5238858379768025,0,696,,4.59022340666953,False,False,True,False
Severe,重度干旱,95332233_2025-01,95332233,2025-01,1,288,9.435285007788075,5.209776035059558,0,0,,,False,False,False,False
Severe,重度干旱,95332233_2025-02,95332233,2025-02,2,672,9.759920072217938,4.553684433389474,120,48,3.49970680466794,2.011141135887386,False,True,True,False
Severe,重度干旱,95332233_2025-03,95332233,2025-03,3,744,13.53673961149749,6.339859409685267,0,192,,6.367632015009399,False,False,True,False
Severe,重度干旱,95332233_2025-04,95332233,2025-04,4,720,17.729889894856345,4.670718661301079,0,528,,4.526143620139156,False,False,True,False
Severe,重度干旱,95332233_2025-05,95332233,2025-05,5,744,20.310313255556167,3.3697773763154673,48,360,1.8782082888687142,3.2897055015824033,False,True,True,False
Severe,重度干旱,95332233_2025-06,95332233,2025-06,6,720,23.934854782952204,2.939623388409318,72,480,3.426318373830625,2.7288525394273178,True,True,True,True
Severe,重度干旱,95332233_2025-07,95332233,2025-07,7,744,24.46684318716808,2.8880168888373583,72,216,3.967773395808943,2.295415830928935,True,True,True,True
Severe,重度干旱,95332233_2025-08,95332233,2025-08,8,744,24.199626245806293,3.030875176540057,0,168,,3.152271239247586,False,False,True,False
Severe,重度干旱,95332233_2025-09,95332233,2025-09,9,720,23.82587610880534,2.780779104084774,0,336,,2.5639426082251764,False,False,True,False
Severe,重度干旱,95332233_2025-10,95332233,2025-10,10,744,20.806047993321574,4.949962068080057,0,264,,4.313040477396912,False,False,True,False
Severe,重度干旱,95332233_2025-11,95332233,2025-11,11,720,13.855408181084528,4.64803378883368,0,576,,4.510765546420814,False,False,True,False
Severe,重度干旱,95332233_2025-12,95332233,2025-12,12,736,11.893626769923646,4.449216331833253,0,648,,4.499425683915486,False,False,True,False
Severe,重度干旱,95332234_2025-01,95332234,2025-01,1,288,11.086977764265612,5.845958773521996,0,24,,4.871198535888196,False,False,True,False
Severe,重度干旱,95332234_2025-02,95332234,2025-02,2,672,10.828979933468093,4.812629514591605,144,48,3.6548535238763704,2.489518797319188,False,True,True,False
Severe,重度干旱,95332234_2025-03,95332234,2025-03,3,744,14.527199768250988,6.397281772125964,0,168,,5.828330309402112,False,False,True,False
Severe,重度干旱,95332234_2025-04,95332234,2025-04,4,720,18.995840423636967,4.644903549241215,72,192,4.365708243578826,4.386645905751053,True,True,True,True
Severe,重度干旱,95332234_2025-05,95332234,2025-05,5,744,21.289642682639503,3.340684288841704,0,360,,3.7664262922613245,False,False,True,False
Severe,重度干旱,95332234_2025-06,95332234,2025-06,6,720,24.61285228729248,2.752241596379752,72,72,2.914558597425716,2.391672120322374,True,True,True,True
Severe,重度干旱,95332234_2025-07,95332234,2025-07,7,744,25.42427868484169,2.842473161918371,24,288,3.189457854972096,2.5404882367489607,False,True,True,False
Severe,重度干旱,95332234_2025-08,95332234,2025-08,8,744,24.91250374496624,2.934707763068127,0,336,,3.0155609706199575,False,False,True,False
Severe,重度干旱,95332234_2025-09,95332234,2025-09,9,720,24.909412892659507,2.868265614861915,0,600,,2.7813497114254844,False,False,True,False
Severe,重度干旱,95332234_2025-10,95332234,2025-10,10,744,22.30136466026306,5.1315722731834414,0,384,,4.111321167450738,False,False,True,False
Severe,重度干旱,95332234_2025-11,95332234,2025-11,11,720,14.610776560174095,5.376686916489648,0,312,,3.987916083332035,False,False,True,False
Severe,重度干旱,95332234_2025-12,95332234,2025-12,12,736,13.216062269416517,4.850205617185313,0,672,,4.916869148442989,False,False,True,False
Severe,重度干旱,95332235_2025-01,95332235,2025-01,1,288,12.61833629426029,5.8702070226101375,24,0,4.486576655164954,,False,True,False,False
Severe,重度干旱,95332235_2025-02,95332235,2025-02,2,672,11.05356024600388,4.919426776966973,216,48,3.777328743736225,2.6812224205611757,False,True,True,False
Severe,重度干旱,95332235_2025-03,95332235,2025-03,3,744,14.978983305474763,6.755093782651163,0,96,,2.7470387950478017,False,False,True,False
Severe,重度干旱,95332235_2025-04,95332235,2025-04,4,720,20.069768920871947,4.694564299212195,0,240,,4.585202034731904,False,False,True,False
Severe,重度干旱,95332235_2025-05,95332235,2025-05,5,744,22.39091903932633,3.35592872372749,0,600,,3.2969700008652647,False,False,True,False
Severe,重度干旱,95332235_2025-06,95332235,2025-06,6,720,25.75391399860382,2.7992736979624446,24,384,2.623277873490047,2.5173414767880096,False,True,True,False
Severe,重度干旱,95332235_2025-07,95332235,2025-07,7,744,26.66814358003678,2.8676421907366123,0,240,,2.56522269686634,False,False,True,False
Severe,重度干旱,95332235_2025-08,95332235,2025-08,8,744,26.25002155252682,2.9093323754920988,0,672,,2.876298540032502,False,False,True,False
Severe,重度干旱,95332235_2025-09,95332235,2025-09,9,720,26.56074469089508,3.0593237781742864,0,576,,3.1751796069603313,False,False,True,False
Severe,重度干旱,95332235_2025-10,95332235,2025-10,10,744,23.777504356958534,5.889574298239874,0,480,,4.287615916327206,False,False,True,False
Severe,重度干旱,95332235_2025-11,95332235,2025-11,11,720,15.369115334086947,5.373638548152542,0,528,,5.324187779041234,False,False,True,False
Severe,重度干旱,95332235_2025-12,95332235,2025-12,12,736,14.188506239134332,4.945932419393898,0,528,,4.986989447619978,False,False,True,False
Severe,重度干旱,95332236_2025-01,95332236,2025-01,1,288,11.05527338771046,5.777499214301884,0,0,,,False,False,False,False
Severe,重度干旱,95332236_2025-02,95332236,2025-02,2,672,10.610389780628058,4.769855661795785,96,48,3.909503051504878,2.632442852874844,False,True,True,False
Severe,重度干旱,95332236_2025-03,95332236,2025-03,3,744,14.340088287348388,6.424374622462239,0,72,,0.7148486395726118,False,False,False,False
Severe,重度干旱,95332236_2025-04,95332236,2025-04,4,720,18.926173539956412,4.609358201441337,24,192,4.945487212546682,4.353914821140031,False,True,True,False
Severe,重度干旱,95332236_2025-05,95332236,2025-05,5,744,21.257279611402943,3.2986304473088457,0,648,,3.2585448656751512,False,False,True,False
Severe,重度干旱,95332236_2025-06,95332236,2025-06,6,720,24.61910228729248,2.6870779383014747,48,432,2.897731873745998,2.6060450571439704,False,True,True,False
Severe,重度干旱,95332236_2025-07,95332236,2025-07,7,744,25.421538019693028,2.754628872496043,48,168,3.2954424193316747,2.4856596876445773,False,True,True,False
Severe,重度干旱,95332236_2025-08,95332236,2025-08,8,744,24.97667597698909,2.849631032092937,0,216,,3.102331859894959,False,False,True,False
Severe,重度干旱,95332236_2025-09,95332236,2025-09,9,720,25.083184048864577,2.8832676547008176,0,648,,2.787676515163536,False,False,True,False
Severe,重度干旱,95332236_2025-10,95332236,2025-10,10,744,22.389089889423822,5.268857267269947,0,264,,4.077755550776964,False,False,True,False
Severe,重度干旱,95332236_2025-11,95332236,2025-11,11,720,14.54631801115142,5.2931536520692894,0,624,,5.602535305112664,False,False,True,False
Severe,重度干旱,95332236_2025-12,95332236,2025-12,12,736,13.100291847210864,4.773957545373716,0,552,,4.8602532143872414,False,False,True,False
Severe,重度干旱,95332237_2025-01,95332237,2025-01,1,288,9.753888549179667,5.307473416754029,0,0,,,False,False,False,False
Severe,重度干旱,95332237_2025-02,95332237,2025-02,2,672,9.751325745997573,4.53284501093852,144,48,3.950284811235224,2.3222460323400718,False,True,True,False
Severe,重度干旱,95332237_2025-03,95332237,2025-03,3,744,13.506807447120707,6.306657154513544,0,192,,6.280452881480762,False,False,True,False
Severe,重度干旱,95332237_2025-04,95332237,2025-04,4,720,17.96461754441261,4.527059467313343,0,216,,4.669525949645767,False,False,True,False
Severe,重度干旱,95332237_2025-05,95332237,2025-05,5,744,20.39870266247821,3.267602334487927,0,456,,3.4792942818709456,False,False,True,False
Severe,重度干旱,95332237_2025-06,95332237,2025-06,6,720,23.71920265621609,2.782133175839726,96,384,3.1803193052482515,2.6463198811601494,True,True,True,True
Severe,重度干旱,95332237_2025-07,95332237,2025-07,7,744,24.392301554320962,2.7784990782598116,72,336,3.544746288555356,2.3763836135642897,True,True,True,True
Severe,重度干旱,95332237_2025-08,95332237,2025-08,8,744,24.06567967322565,2.967565412879706,0,384,,3.123434419088637,False,False,True,False
Severe,重度干旱,95332237_2025-09,95332237,2025-09,9,720,23.807457054985893,2.7419073518928183,0,408,,2.583608973060035,False,False,True,False
Severe,重度干旱,95332237_2025-10,95332237,2025-10,10,744,21.142906927293346,5.022340942505188,0,144,,4.983771008423538,False,False,True,False
Severe,重度干旱,95332237_2025-11,95332237,2025-11,11,720,13.912569638093313,4.880573711773576,0,312,,4.357244860141021,False,False,True,False
Severe,重度干旱,95332237_2025-12,95332237,2025-12,12,736,12.43266276108182,4.402032863314553,0,696,,4.474565508209583,False,False,True,False
Severe,重度干旱,95332238_2025-01,95332238,2025-01,1,288,9.713761314232316,5.168176334553801,0,0,,,False,False,False,False
Severe,重度干旱,95332238_2025-02,95332238,2025-02,2,672,10.307562399167745,4.456092367878927,120,48,3.611550659601397,2.04417778603406,False,True,True,False
Severe,重度干旱,95332238_2025-03,95332238,2025-03,3,744,13.946423347278309,6.213349850679258,0,216,,6.192068927681128,False,False,True,False
Severe,重度干旱,95332238_2025-04,95332238,2025-04,4,720,18.02510474456681,4.691729303015145,0,264,,5.095659569961695,False,False,True,False
Severe,重度干旱,95332238_2025-05,95332238,2025-05,5,744,20.474018732706707,3.401313163407716,0,624,,3.420857045018641,False,False,True,False
Severe,重度干旱,95332238_2025-06,95332238,2025-06,6,720,23.980278502570258,3.0234101678050824,48,480,3.2210195235243946,2.8333651583038826,False,True,True,False
Severe,重度干旱,95332238_2025-07,95332238,2025-07,7,744,24.59483060785519,3.008597229778093,48,192,3.8919909156323516,2.4052665883958597,False,True,True,False
Severe,重度干旱,95332238_2025-08,95332238,2025-08,8,744,24.144447836824643,3.1182655365777245,0,360,,3.1950355732369897,False,False,True,False
Severe,重度干旱,95332238_2025-09,95332238,2025-09,9,720,23.85729429456923,2.8133445205253627,0,312,,2.719939154935973,False,False,True,False
Severe,重度干旱,95332238_2025-10,95332238,2025-10,10,744,21.268492339759746,4.888112201883616,0,264,,4.04305771855208,False,False,True,False
Severe,重度干旱,95332238_2025-11,95332238,2025-11,11,720,14.251227956347995,4.804998545844618,0,624,,4.9073692118724095,False,False,True,False
Severe,重度干旱,95332238_2025-12,95332238,2025-12,12,736,12.359946003426677,4.369706445509419,0,696,,4.432630324597253,False,False,True,False
Severe,重度干旱,95332239_2025-01,95332239,2025-01,1,288,10.425661818434795,5.278556462756205,24,0,4.058474397598436,,False,True,False,False
Severe,重度干旱,95332239_2025-02,95332239,2025-02,2,672,10.017244294973178,4.53643635936104,216,48,4.099873035694592,2.0253178278504564,False,True,True,False
Severe,重度干旱,95332239_2025-03,95332239,2025-03,3,744,14.361451920642647,6.595443446389271,0,168,,5.283665138859167,False,False,True,False
Severe,重度干旱,95332239_2025-04,95332239,2025-04,4,720,18.771730184555054,4.743664877447207,0,336,,4.320718284717889,False,False,True,False
Severe,重度干旱,95332239_2025-05,95332239,2025-05,5,744,21.462431241107243,3.462691695130273,0,648,,3.4524165534827747,False,False,True,False
Severe,重度干旱,95332239_2025-06,95332239,2025-06,6,720,25.334607887268067,3.0699375140839926,72,480,3.4592701161342414,2.8682711683508577,True,True,True,True
Severe,重度干旱,95332239_2025-07,95332239,2025-07,7,744,25.858778056278023,2.9885429744440137,120,312,3.826983283603146,2.3714105008810815,True,True,True,True
Severe,重度干旱,95332239_2025-08,95332239,2025-08,8,744,25.90758413909584,3.131026842681681,96,96,3.2700163076903968,3.2736855346876936,True,True,True,True
Severe,重度干旱,95332239_2025-09,95332239,2025-09,9,720,25.57005197207133,3.0386164705466086,0,384,,2.8821511275128686,False,False,True,False
Severe,重度干旱,95332239_2025-10,95332239,2025-10,10,744,22.227836314068046,5.422028324100159,0,504,,4.8349928411427925,False,False,True,False
